 161.684  10.297             7264.000     1452.800   0.658  0.000   0.000   0.000   0.000    GB6
  84.754  -1.298             7233.722     1446.744  -1.069  0.000   0.000   0.000   0.000   PCCS2
  25.383  -0.181             7074.800     1414.960   0.622  0.000   0.000   0.000   0.0001 NVSS
 183.710  46.164             6913.000     1382.600   0.430  0.000   0.000   0.000   0.000    GB6
 351.692  -1.151             6805.100     1361.020  -0.515  0.000   0.000   0.000   0.0001 NVSS
 351.636  -1.254             6770.100     1354.020   0.353  0.000   0.000   0.000   0.0001 NVSS
  97.511  60.798             6764.000     1352.800   1.234  0.000   0.000   0.000   0.000    GB6
 111.238  -0.740             6638.008     1327.602   0.214  0.000   0.000   0.000   0.000   PCCS2
 111.420  27.060             6519.500     1303.900  -0.050  0.000   0.000   0.000   0.0001 NVSS
  21.501  -0.885             6456.100     1291.220   0.176  0.000   0.000   0.000   0.0001 NVSS
 353.414  -0.367             6453.200     1290.640  -0.641  0.000   0.000   0.000   0.0001 NVSS
  35.587  -0.842             6385.004     1277.001   0.424  0.000   0.000   0.000   0.000   PCCS2
  56.530  80.675             6350.000     1270.000   0.783  0.000   0.000   0.000   0.000    GB6
 251.597 -34.634             6320.000     1264.000   0.400  0.000   0.000   0.000   0.000    AT20G
   0.670  -0.034             6286.200     1257.240  -2.000  0.000   0.000   0.000   0.0001 NVSS
  61.471   0.095             6253.000     1250.600   2.000  0.000   0.000   0.000   0.000    GB6
  36.284  -1.651             6211.357     1242.271   0.587  0.000   0.000   0.000   0.000   PCCS2
 261.480   0.950             6204.177     1240.835   0.162  0.000   0.000   0.000   0.000   PCCS2
 115.227 -64.803             6187.800     1237.560   0.074  0.000   0.000   0.000   0.0000 NVSS
  30.756  -0.049             6187.000     1237.400  -0.120  0.000   0.000   0.000   0.0001 NVSS
 300.454  -0.184             6162.417     1232.483  -0.181  0.000   0.000   0.000   0.000   PCCS2
 253.655  -0.276             6125.301     1225.060   0.346  0.000   0.000   0.000   0.000   PCCS2
 351.243   0.665             6085.600     1217.120   0.407  0.000   0.000   0.000   0.0001 NVSS
 201.616   1.630             6071.448     1214.290   0.585  0.000   0.000   0.000   0.000   PCCS2
  12.032  10.812             5990.200     1198.040   0.252  0.000   0.000   0.000   0.0001 NVSS
  45.122   0.138             5988.000     1197.600   0.796  0.000   0.000   0.000   0.000    GB6
 137.845   1.459             5976.347     1195.269  -0.408  0.000   0.000   0.000   0.000   PCCS2
